customer_tweet_id,customer_text,brand_tweet_id,brand_text,customer_created_at,brand_created_at,raw_customer_text,raw_brand_text,intent,secondary_intent,secondery_intent
103080,my friend has had money taken out of her bank and she hasn't bought anything and isn't signed up for anything @user,103078,"Hey Tegan! I'm sorry to hear this. Without revealing any account information can you advise how much the charge was and what the charge has come under? For example, Amazon Prime, UK marketplace etc. Let me know! - Jenna C.",Mon Nov 20 11:25:48 +0000 2017,Mon Nov 20 11:39:00 +0000 2017,@AmazonHelp my friend has had money taken out of her bank and she hasn't bought anything and isn't signed up for anything @138670,"@138669 Hey Tegan! I'm sorry to hear this. Without revealing any account information can you advise how much the charge was and what the charge has come under? For example, Amazon Prime, UK marketplace etc. Let me know! 

- Jenna C.",genral_enquiry,order_delayed,order_delayed
103082,I tried to change my delivery address but have cancelled my order by mistake can I reinstate it??,103081,Canceling the delivery would cancel the order. The order would need to be placed again. Please let us know if we can be of further assistance! ^JO,Thu Nov 30 17:44:06 +0000 2017,Thu Nov 30 17:56:01 +0000 2017,@AmazonHelp I tried to change my delivery address but have cancelled my order by mistake can I reinstate it??,@138671 Canceling the delivery would cancel the order. The order would need to be placed again. Please let us know if we can be of further assistance! ^JO,genral_enquiry,order_delayed,order_delayed
103086,Amazon Selling Fake / Copy product of @user in India # Amazon is not replacing to original product#Since All Bose Products they have is fake @Amazon @AmazonHelp @user scam in India @user @user,103084,All sellers are committed to sell only genuine products on our platform. Request you to kindly respond to the email sent to you by our team for further assistance.^GD,Thu Nov 30 17:42:18 +0000 2017,Thu Nov 30 17:56:00 +0000 2017,Amazon Selling Fake / Copy product of @4770 in India # Amazon is not replacing to original product#Since All Bose Products they have is fake @115821 @AmazonHelp @115850 scam in  India @120844 @131283,@131812 All sellers are committed to sell only genuine products on our platform. Request you to kindly respond to the email sent to you by our team for further assistance.^GD,genral_enquiry,order_delayed,order_delayed
103088,"ORDER NOT DELIVERED WORST EXPERIENCE WITH AMAZON!!!@ booked remi y1 on 22nov from wednesday sale,order not delivered nd got cancelled aftr 10 days of shippment. mr amazon i want my phone. worst service, i ever recieved. once in weekend sale. @Amazon @AmazonHelp @user https://t.co/8fKcpFvzcx",103087,"Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. 2/2 ^VH",Thu Nov 30 17:26:43 +0000 2017,Thu Nov 30 17:55:28 +0000 2017,"ORDER NOT DELIVERED WORST EXPERIENCE WITH AMAZON!!!@
booked remi y1 on 22nov from wednesday sale,order  not delivered nd got cancelled aftr 10 days of shippment. mr amazon i want my phone. worst service, i ever recieved. once in weekend sale.
@115821  @AmazonHelp  @138673 https://t.co/8fKcpFvzcx","@138672 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. 2/2 ^VH",genral_enquiry,order_delayed,order_delayed
103092,"It's been over a week since the release date of my preorder with @user and I'm still without my preorder, so fed up",103090,Oh no! I'm so sorry your pre-order item has not arrived! Can you check here https://t.co/aaDyEz1VgE and tell me if an updated delivery date has been provided? ^AV,Thu Nov 30 17:53:23 +0000 2017,Thu Nov 30 17:55:27 +0000 2017,"It's been over a week since the release date of my preorder with @115830 and I'm still without my preorder, so fed up","@138674 Oh no! I'm so sorry your pre-order item has not arrived! Can you check here https://t.co/aaDyEz1VgE and tell me if an updated delivery date has been provided?
^AV",order_not_delivered,genral_enquiry,genral_enquiry
103094,"Curious, how is a week shipping now 'Prime?' We have been noticing the term 'prime shipping' being used more and more loosely where 5-7 days is becoming too common.",103093,"I'm sorry for the inconvenience! Prime shipping benefits depend upon inventory availability, order deadlines, and in some cases the shipping address. The shipping method time starts when the item ships. You can see more information here: https://t.co/oyjcAwf6St ^GP",Thu Nov 30 17:39:29 +0000 2017,Thu Nov 30 17:55:01 +0000 2017,"@116090 Curious, how is a week shipping now 'Prime?' We have been noticing the term 'prime shipping' being used more and more loosely where 5-7 days is becoming too common.","@138675 I'm sorry for the inconvenience! Prime shipping benefits depend upon inventory availability, order deadlines, and in some cases the shipping address. The shipping method time starts when the item ships. You can see more information here: https://t.co/oyjcAwf6St ^GP",genral_enquiry,order_delayed,order_delayed
103104,Where's my order [ORDER_ID],103103,"We're sorry about the delay in the delivery. Could you please share the details here :https://t.co/beaaDm0muc so that I can take the necessary actions? Please don't provide your order details, we consider it as personal info. Our page is visible to the public. ^PR",Thu Nov 30 17:31:11 +0000 2017,Thu Nov 30 17:54:36 +0000 2017,@115850 Where's  my order 402-8625008-9117137,"@138677 We're sorry about the delay in the delivery. Could you please share the details here :https://t.co/beaaDm0muc so that I can take the necessary actions? Please don't provide your order details, we consider it as personal info. Our page is visible to the public. ^PR",genral_enquiry,order_delayed,order_delayed
103108,Which one of you is to blame @user @user 😧 https://t.co/OJIaCqmGE4,103105,"Hi, Alyzande! Please visit us here for some troubleshooting information: https://t.co/xtt8gPwqGG ^RB",Thu Nov 30 17:50:14 +0000 2017,Thu Nov 30 17:54:31 +0000 2017,Which one of you is to blame @118101 @115830 😧 https://t.co/OJIaCqmGE4,"@138678 Hi, Alyzande! Please visit us here for some troubleshooting information: https://t.co/xtt8gPwqGG ^RB",genral_enquiry,order_delayed,order_delayed
103110,Yes of course! Thanks everytime for all your help! it's .es,103112,You are welcome Oihane. You can return a product and here are the instructions. Please access this link: https://t.co/3uxoAmWpWK ^JJ,Thu Nov 30 18:04:46 +0000 2017,Thu Nov 30 19:17:29 +0000 2017,@AmazonHelp Yes of course! Thanks everytime for all your help! it's .es,"@138679 You are welcome Oihane. You can return a product and here are the instructions. Please access this link: https://t.co/3uxoAmWpWK
^JJ",genral_enquiry,order_delayed,order_delayed
103111,"Dear Amazon Help, want to return my newly adquired noctua NH14S because of the wrong description I couldn't use it at all, it did have a little scratch but it doesn't matter. One thing, how in hell do I have to paste and introduce d different codes? XD Thank you!",103109,"Hello there! Thanks very much for reaching out to us, Oihane! We're sorry that you weren't able to use the Noctua, but we'd love to help! Could you please let us know which domain (.com, .ca, .es) that you used to place and receive the order? ^JD",Thu Nov 30 17:35:32 +0000 2017,Thu Nov 30 17:52:35 +0000 2017,"@AmazonHelp Dear Amazon Help, want to return my newly adquired noctua NH14S because of the wrong description I couldn't use it at all, it did have a little scratch but it doesn't matter. One thing, how in hell do I have to paste and introduce d different codes? XD Thank you!","@138679 Hello there! Thanks very much for reaching out to us, Oihane! We're sorry that you weren't able to use the Noctua, but we'd love to help! Could you please let us know which domain (.com, .ca, .es) that you used to place and receive the order? ^JD",genral_enquiry,order_delayed,order_delayed
103115,"What absolute bollocks. That’s 2 days in a row you’ve sent that message. There are multiple people here, the lights are on, the door is open. Idiots @Amazon https://t.co/cSHJwvc8jD",103114,"Oh no, I'm sorry for the poor delivery experience! We'd like to take feedback about this instance, but we don't have account or order access via Twitter. When you have a free moment, please reach us chat or phone: https://t.co/JzP7hlA23B Keep us in the loop! ^KN",Thu Nov 30 17:46:48 +0000 2017,Thu Nov 30 17:51:00 +0000 2017,"@115830 What absolute bollocks. That’s 2 days in a row you’ve sent that message. There are multiple people here, the lights are on, the door is open. Idiots @115821 https://t.co/cSHJwvc8jD","@138680 Oh no, I'm sorry for the poor delivery experience! We'd like to take feedback about this instance, but we don't have account or order access via Twitter. When you have a free moment, please reach us chat or phone: https://t.co/JzP7hlA23B Keep us in the loop! ^KN",genral_enquiry,order_delayed,order_delayed
103119,my package was supposed to come today but I got an email saying that you failed to deliver it?? I don't understand since I said to leave it at the concierge,103118,"I am very sorry about the troubles with your account, Megane! Let's see how we can help! Which Amazon site do you order from? ^FR",Thu Nov 30 17:40:53 +0000 2017,Thu Nov 30 17:47:31 +0000 2017,@AmazonHelp my package was supposed to come today but I got an email saying that you failed to deliver it?? I don't understand since I said to leave it at the concierge,"@138681 I am very sorry about the troubles with your account, Megane! Let's see how we can help!  Which Amazon site do you order from? ^FR",genral_enquiry,order_delayed,order_delayed
103121,it’s working now! thanks though!,103123,We're happy to learn the issue is now resolved. Please feel free to reach us in case of any further concerns. ^GD,Thu Nov 30 18:02:22 +0000 2017,Thu Nov 30 18:26:26 +0000 2017,@AmazonHelp it’s working now! thanks though!,@138682 We're happy to learn the issue is now resolved. Please feel free to reach us in case of any further concerns. ^GD,genral_enquiry,order_delayed,order_delayed
103122,wanted to watch mr robot but amazon won’t work so inglorious basterds it is,103120,"Mr robot is working, could you please tell us what went wrong and we will assist you accordingly? ^VH",Thu Nov 30 17:28:17 +0000 2017,Thu Nov 30 17:48:00 +0000 2017,wanted to watch mr robot but amazon won’t work so inglorious basterds it is,"@138682 Mr robot is working, could you please tell us what went wrong and we will assist you accordingly? ^VH",genral_enquiry,order_delayed,order_delayed
103126,"Hey @user @Amazon do you have the ""The Square"" in english subtitles?! https://t.co/Y212xk97UK",103124,"Thanks for reaching out to us! Currently, we just have the pre-order information up on our site for The Square and no information about subtitles. You see this here: https://t.co/9qFkEJOMMR Please keep an eye out for when more info is posted! ^TR",Thu Nov 30 17:38:00 +0000 2017,Thu Nov 30 17:47:31 +0000 2017,"Hey @116618 @115821 do you have the ""The Square"" in english subtitles?! https://t.co/Y212xk97UK","@138683 Thanks for reaching out to us! Currently, we just have the pre-order information up on our site for The Square and no information about subtitles. You see this here: https://t.co/9qFkEJOMMR

Please keep an eye out for when more info is posted! ^TR",genral_enquiry,order_delayed,order_delayed
103129,"respected sir, u know its a once in week sale. nd it very hard to place order, nd it sucks when it get cancelled. i was failed to order that on 30th nov.",103130,"I can imagine the disappointment, Shrey. This is certainly not what we intended. I will pass it on as a feedback to our team internally. ^MK",Thu Nov 30 20:29:45 +0000 2017,Thu Nov 30 20:52:01 +0000 2017,"@AmazonHelp respected sir, u know its a once in week sale. nd it very hard to place order,
nd it sucks when it get cancelled. 
i was failed to order that on 30th nov.","@138672 I can imagine the disappointment, Shrey. This is certainly not what we intended. I will pass it on as a feedback to our team internally. ^MK",genral_enquiry,order_delayed,order_delayed
103132,"What absolute bollocks Amazon. That’s 2 days in a row you’ve sent that message. There are multiple people here, the lights are on, the door is open. @Amazon https://t.co/OU9CzUKukI",103131,"I'm very sorry to hear you haven't received your order as promised! This certainly isn't what we strive for and we want to help you look further into what's going on. When you have the chance, please ring us here: https://t.co/JzP7hlA23B. ^HC",Thu Nov 30 17:40:56 +0000 2017,Thu Nov 30 17:46:43 +0000 2017,"@115830 What absolute bollocks Amazon. That’s 2 days in a row you’ve sent that message. There are multiple people here, the lights are on, the door is open. @115821 https://t.co/OU9CzUKukI","@138685 I'm very sorry to hear you haven't received your order as promised! This certainly isn't what we strive for and we want to help you look further into what's going on. When you have the chance, please ring us here: https://t.co/JzP7hlA23B. ^HC",genral_enquiry,order_delayed,order_delayed
103134,It came today. I asked you to give to our neighbour. You threw it in my garden over the fence. What kind of service is this!!,103133,"I'm sorry, for the experience you've had with your parcel! We'd like to look into this with you and go over available options. Please contact us here: https://t.co/JzP7hlA23B ^MW",Thu Nov 30 17:42:33 +0000 2017,Thu Nov 30 17:46:17 +0000 2017,@AmazonHelp It came today. I asked you to give to our neighbour. You threw it in my garden over the fence. What kind of service is this!!,"@138686 I'm sorry, for the experience you've had with your parcel! We'd like to look into this with you and go over available options. Please contact us here:  https://t.co/JzP7hlA23B ^MW",genral_enquiry,order_delayed,order_delayed
103136,waited in all day for my amazon prime for it not to arrive. Won't be renewing and it's needed for Friday. So annoyed https://t.co/Pxq2h8jdF9,103135,"Hello Charlotte. I'm very sorry to hear you haven't received your order as promised! This certainly isn't what we strive for and we want to help you look further into what's going on. When you have the chance, please ring us here: https://t.co/JzP7hlA23B. ^HC",Thu Nov 30 01:04:42 +0000 2017,Thu Nov 30 01:08:32 +0000 2017,@115830 waited in all day for my amazon prime for it not to arrive. Won't be renewing and it's needed for Friday. So annoyed https://t.co/Pxq2h8jdF9,"@138686 Hello Charlotte. I'm very sorry to hear you haven't received your order as promised! This certainly isn't what we strive for and we want to help you look further into what's going on. When you have the chance, please ring us here: https://t.co/JzP7hlA23B. ^HC",genral_enquiry,order_delayed,order_delayed
103141,having to return 4 damaged items as the packaging you sent them in wasn't fit for purpose. Throwing items into an empty box isn't acceptable.,103140,Oh no! I'm sorry your items arrived damaged. We are always looking to improve when packaging items. Please provide feedback here: https://t.co/xewqQithff. ^AL,Thu Nov 30 17:38:17 +0000 2017,Thu Nov 30 17:46:01 +0000 2017,@115830 having to return 4 damaged items as the packaging you sent them in wasn't fit for purpose. Throwing items into an empty box isn't acceptable.,@138687 Oh no! I'm sorry your items arrived damaged. We are always looking to improve when packaging items. Please provide feedback here: https://t.co/xewqQithff. ^AL,genral_enquiry,order_delayed,order_delayed
105004,"It was Amazon UK, with delivery for Republic of Ireland",105003,Please reach out to us directly so we can take a closer look: https://t.co/JzP7hlA23B ^BG,Thu Nov 30 18:37:53 +0000 2017,Thu Nov 30 18:42:28 +0000 2017,"@AmazonHelp It was Amazon UK, with delivery for Republic of Ireland",@139199 Please reach out to us directly so we can take a closer look: https://t.co/JzP7hlA23B ^BG,genral_enquiry,order_delayed,order_delayed
105006,"my order shipped on Monday and was due today, the shipping info has nothing more than passed to carrier since the apparent dispatch. Ru able to look into this more? Thanks",105005,"We're here to help. Did you order this from https://t.co/nUUp5MLhYl, https://t.co/ykTUEmdsQA, etc? Please let us know so we can best assist. ^AX",Thu Nov 30 18:08:34 +0000 2017,Thu Nov 30 18:17:04 +0000 2017,"@AmazonHelp my order shipped on Monday and was due today, the shipping info has nothing more than passed to carrier since the apparent dispatch. Ru able to look into this more? Thanks","@139199 We're here to help. Did you order this from https://t.co/nUUp5MLhYl, https://t.co/ykTUEmdsQA, etc? Please let us know so we can best assist. ^AX",genral_enquiry,order_delayed,order_delayed
105008,"It doesn't show a carrier, that's all I can see. I ordered it as a ""same day"" delivery. Would you like me to message you the order number?",105007,"Thanks for confirming, Brad! We don't have access to your account via Twitter. We'll be happy to help review available resolution options with you via phone or chat here: https://t.co/hApLpMlfHN. Please keep us posted! We're here to help! ^SD",Thu Nov 30 18:36:51 +0000 2017,Thu Nov 30 18:41:38 +0000 2017,"@AmazonHelp It doesn't show a carrier, that's all I can see. I ordered it as a ""same day"" delivery. Would you like me to message you the order number?","@139200 Thanks for confirming, Brad! We don't have access to your account via Twitter. We'll be happy to help review available resolution options with you via phone or chat here: https://t.co/hApLpMlfHN. Please keep us posted! We're here to help! ^SD",genral_enquiry,order_delayed,order_delayed
105010,"I clicked the link, it's the exact same image I sent you. Thanks for the help!",105009,"I am sorry for your frustration! I am not seeing who the carrier is by your screenshot, can you let us know?",Thu Nov 30 18:27:54 +0000 2017,Thu Nov 30 18:34:29 +0000 2017,"@AmazonHelp I clicked the link, it's the exact same image I sent you. Thanks for the help!","@139200 I am sorry for your frustration! I am not seeing who the carrier is by your screenshot, can you let us know?",genral_enquiry,order_delayed,order_delayed
105012,"Dear @Amazon, does this mean it’s not coming at all? https://t.co/pZ0dvve684",105011,"Thanks for reaching out! No, it doesn't mean it is not coming. It could have been delayed. Could you check here https://t.co/Y5jpI9gRhE to see if a new updated delivery date has been provided? ^AV",Thu Nov 30 18:20:30 +0000 2017,Thu Nov 30 18:25:32 +0000 2017,"Dear @115821, does this mean it’s not coming at all? https://t.co/pZ0dvve684","@139200 Thanks for reaching out! No, it doesn't mean it is not coming. It could have been delayed. Could you check here https://t.co/Y5jpI9gRhE to see if a new updated delivery date has been provided?
^AV",genral_enquiry,order_delayed,order_delayed
105014,I have but I do not believe them when they say the bag was damaged on delivery to me. They package was well wrapped and this is the mark https://t.co/YtXPrH4KBv,105013,"Thanks for the update! If you're unable to work out the return with the seller, you can check here to see if your order is eligible for an A-to-z Claim. https://t.co/xx5MYSpfSu ^GS",Thu Nov 30 18:32:54 +0000 2017,Thu Nov 30 18:41:33 +0000 2017,@AmazonHelp I have but I do not believe them when they say the bag was damaged on delivery to me. They package was well wrapped and this is the mark https://t.co/YtXPrH4KBv,"@139201 Thanks for the update! If you're unable to work out the return with the seller, you can check here to see if your order is eligible for an A-to-z Claim. https://t.co/xx5MYSpfSu ^GS",genral_enquiry,order_delayed,order_delayed
105018,if an item is damaged and I want to return it who pays the postage to return it. The buyer or seller,105017,I'm sorry to hear your item was damaged! Can you please tell us if this item was shipped and sold by Amazon or a third-party seller? You can find this information here: https://t.co/ijxJ9jCwr9 ^AC,Thu Nov 30 18:10:37 +0000 2017,Thu Nov 30 18:14:29 +0000 2017,@AmazonHelp if an item is damaged and I want to return it who pays the postage to return it. The buyer or seller,@139201 I'm sorry to hear your item was damaged! Can you please tell us if this item was shipped and sold by Amazon or a third-party seller? You can find this information here: https://t.co/ijxJ9jCwr9 ^AC,genral_enquiry,order_delayed,order_delayed
105021,as a customer and a prime member I didn’t expect my item to be delivered with no packaging which has caused damage to a Christmas gift. Picture below is just a little taste of how my item was delivered. https://t.co/BT58Nhs5Si,105019,"Oh no! I'm sorry your package arrived damaged. Let's see what options are available for this item: https://t.co/AK538z5N43. Also, you can provide feedback on packaging here: https://t.co/utZwpsGiTB. This feedback will help us improve. ^AL",Thu Nov 30 18:34:26 +0000 2017,Thu Nov 30 18:40:43 +0000 2017,@115830 as a customer and a prime member I didn’t expect my item to be delivered with no packaging which has caused damage to a Christmas gift. Picture below is just a little taste of how my item was delivered. https://t.co/BT58Nhs5Si,"@139202 Oh no! I'm sorry your package arrived damaged. Let's see what options are available for this item: https://t.co/AK538z5N43. Also, you can provide feedback on packaging here: https://t.co/utZwpsGiTB. This feedback will help us improve. ^AL",genral_enquiry,order_delayed,order_delayed
105024,"Hey... could you please not offer same day delivery if you're not able to, you know, deliver?",105022,Oh no! I'm sorry for the frustration! Can you give us more details on what's happening with your order? We'd like to help if we can! ^AJ,Thu Nov 30 18:32:58 +0000 2017,Thu Nov 30 18:40:31 +0000 2017,"@115821 Hey... could you please not offer same day delivery if you're not able to, you know, deliver?",@139203 Oh no! I'm sorry for the frustration! Can you give us more details on what's happening with your order? We'd like to help if we can! ^AJ,genral_enquiry,order_delayed,order_delayed
105027,"I just checked, it's for the destroyed one.",105026,Has the replacement order shipped yet? Have you checked the tracking on the replacement order? You can view your orders here: https://t.co/Y5jpI9gRhE ^RB,Thu Nov 30 18:36:40 +0000 2017,Thu Nov 30 18:39:52 +0000 2017,"@AmazonHelp I just checked, it's for the destroyed one.",@139204 Has the replacement order shipped yet? Have you checked the tracking on the replacement order? You can view your orders here: https://t.co/Y5jpI9gRhE ^RB,return/refund request,Discrepancy_in_Product,Discrepancy_in_Product
105029,"Tomorrow by 8pm is what's on my order. That's what I'm going to go by, but I was wondering how you breached the space/time continuum.",105028,Is the tracking information provided by the carrier displaying a different arrival date? ^WM,Thu Nov 30 18:25:48 +0000 2017,Thu Nov 30 18:29:25 +0000 2017,"@AmazonHelp Tomorrow by 8pm is what's on my order. That's what I'm going to go by, but I was wondering how you breached the space/time continuum.",@139204 Is the tracking information provided by the carrier displaying a different arrival date? ^WM,genral_enquiry,order_delayed,order_delayed
105031,This is a reorder of an item that got destroyed (resolved) and I just got the email saying the new package would be here two days ago.,105030,Interesting... Was the 28th the date provided at checkout? ^VF,Thu Nov 30 18:20:22 +0000 2017,Thu Nov 30 18:24:00 +0000 2017,@AmazonHelp This is a reorder of an item that got destroyed (resolved) and I just got the email saying the new package would be here two days ago.,@139204 Interesting... Was the 28th the date provided at checkout? ^VF,genral_enquiry,order_delayed,order_delayed
105033,"I'm not sure how you've managed time travel, but do your time traveling delivery people leave packages in specific places or do I have to do like am Easter egg hunt? https://t.co/e4T4wEUUFs",105032,"Hey, Edward! Without providing any personal account information, since we are unable to view your account via Twitter, could you explain what happened? ^GP",Thu Nov 30 18:07:08 +0000 2017,Thu Nov 30 18:14:30 +0000 2017,"@115821 I'm not sure how you've managed time travel, but do your time traveling delivery people leave packages in specific places or do I have to do like am Easter egg hunt? https://t.co/e4T4wEUUFs","@139204 Hey, Edward! Without providing any personal account information, since we are unable to view your account via Twitter, could you explain what happened? ^GP",genral_enquiry,order_delayed,order_delayed
105044,I talked to someone yesterday about it. Amazon CS told me the missing half should arrive Saturday. UPS told me “it should be out for delivery but it isn’t 🤷🏼‍♀️”. https://t.co/yLbLo6rQ8s,105043,I understand your frustration! We aim to deliver as soon as we can. Please let us know if it doesn't arrive by the estimate delivery date shown. ^SJ,Thu Nov 30 18:30:01 +0000 2017,Thu Nov 30 18:39:26 +0000 2017,@AmazonHelp I talked to someone yesterday about it. Amazon CS told me the missing half should arrive Saturday. UPS told me “it should be out for delivery but it isn’t 🤷🏼‍♀️”. https://t.co/yLbLo6rQ8s,@132894 I understand your frustration! We aim to deliver as soon as we can. Please let us know if it doesn't arrive by the estimate delivery date shown. ^SJ,genral_enquiry,order_delayed,order_delayed
105047,Good to know that paying for Amazon Prime doesn’t mean shit when paying $200. It’s been a week since I ordered and no one can tell me where my package is. Maybe they should stop using UPS because I’ve never not had problems with them. #amazonprime #whataloadofshit,105045,"I'm sorry your order hasn't arrived as expected! Have we missed the estimated delivery date provided in your confirmation e-mail? Also, what is the latest tracking status showing here: https://t.co/Y5jpI9gRhE ? ^TH",Thu Nov 30 18:07:04 +0000 2017,Thu Nov 30 18:17:00 +0000 2017,Good to know that paying for Amazon Prime doesn’t mean shit when paying $200. It’s been a week since I ordered and no one can tell me where my package is. Maybe they should stop using UPS because I’ve never not had problems with them. #amazonprime #whataloadofshit,"@132894 I'm sorry your order hasn't arrived as expected! Have we missed the estimated delivery date provided in your confirmation e-mail? Also, what is the latest tracking status showing here: https://t.co/Y5jpI9gRhE ? ^TH",genral_enquiry,order_delayed,order_delayed
105050,cheers for the damaged Pukka pads and an insult in response. Absolutely fab.,105048,"I'm so sorry to hear about this poor experience, Robert-Jay! Could you please tell us a little more about what's going on? We want to help! ^SD",Thu Nov 30 18:24:42 +0000 2017,Thu Nov 30 18:39:00 +0000 2017,@AmazonHelp cheers for the damaged Pukka pads and an insult in response. Absolutely fab.,"@139206 I'm so sorry to hear about this poor experience, Robert-Jay! Could you please tell us a little more about what's going on? We want to help! ^SD",genral_enquiry,order_delayed,order_delayed
105052,"To top it all off, I think someone stole the gift I sent via @Amazon and @user to a friend in East Harlem.",105051,"I'm sorry for the concern! Please have your friend try these steps: https://t.co/4pBCUoMf7s If the steps don't work, please reach out to us at the following link and we can look into this with you: https://t.co/hApLpMlfHN ^WT",Thu Nov 30 18:33:06 +0000 2017,Thu Nov 30 18:38:34 +0000 2017,"To top it all off, I think someone stole the gift I sent via @115821 and @118706 to a friend in East Harlem.","@139207 I'm sorry for the concern! Please have your friend try these steps: https://t.co/4pBCUoMf7s

If the steps don't work, please reach out to us at the following link and we can look into this with you: https://t.co/hApLpMlfHN ^WT",genral_enquiry,order_delayed,order_delayed
105055,The frustration is REAL! @user how have I got prime but can never get my item on time!!! Really know how to piss me off on a regular!,105053,We're sorry you have not received your order. We would like to help! What is the current status of your order? Order status can be located here: https://t.co/aaDyEz1VgE ^TE,Thu Nov 30 18:32:56 +0000 2017,Thu Nov 30 18:38:33 +0000 2017,The frustration is REAL! @115830  how have I got prime but can never get my item on time!!! Really know how to piss me off on a regular!,@139208 We're sorry you have not received your order. We would like to help! What is the current status of your order? Order status can be located here: https://t.co/aaDyEz1VgE ^TE,genral_enquiry,order_delayed,order_delayed
105059,This is NOT Acceptable ! This is not the first time Amazon drops off boxes with apartment numbers and does not deliver!? Left unattended on condominiums complex bench SHSME on Amazon https://t.co/3G0DS99ve5,105056,"I'm sorry about the state of these deliveries! We want to make sure this gets corrected. Please fill out your details here: https://t.co/XQkfxCc8A2 , so that we may contact you. -RD",Thu Nov 30 18:14:47 +0000 2017,Thu Nov 30 18:38:33 +0000 2017,@115821 This is NOT Acceptable ! This is not the first time Amazon drops off boxes with apartment numbers and does not deliver!? Left unattended on condominiums complex bench SHSME on Amazon https://t.co/3G0DS99ve5,"@139209 I'm sorry about the state of these deliveries! We want to make sure this gets corrected. Please fill out your details here: https://t.co/XQkfxCc8A2 , so that we may contact you. 

-RD",genral_enquiry,order_delayed,order_delayed
105061,"I'm sure they'll ""re""-deliver tomorrow anyway, and there's no option in the page you linked to for that situation. But it feels like the delivery guy couldn't be bothered to drive down the lane, let alone ring the bell.",105060,You can select the issue closest to yours and the option to phone us will show up. ^VS,Thu Nov 30 18:32:03 +0000 2017,Thu Nov 30 18:38:33 +0000 2017,"@AmazonHelp I'm sure they'll ""re""-deliver tomorrow anyway, and there's no option in the page you linked to for that situation.
But it feels like the delivery guy couldn't be bothered to drive down the lane, let alone ring the bell.",@139210 You can select the issue closest to yours and the option to phone us will show up. ^VS,genral_enquiry,order_delayed,order_delayed
105063,"""attempted to deliver your package but couldn't leave it unattended."" I'm in the building, so are a dozen people, and I can tell you nobody rang...",105062,I'm sorry for the poor experience. We'd like to make sure this is addressed and go over your options. Please contact us here: https://t.co/JzP7hlA23B ^CO,Thu Nov 30 18:23:52 +0000 2017,Thu Nov 30 18:26:26 +0000 2017,"@115830 ""attempted to deliver your package but couldn't leave it unattended.""
I'm in the building, so are a dozen people, and I can tell you nobody rang...",@139210 I'm sorry for the poor experience. We'd like to make sure this is addressed and go over your options. Please contact us here: https://t.co/JzP7hlA23B ^CO,genral_enquiry,order_delayed,order_delayed
105065,So far this isn’t going well. After trying to explain to a woman what has happened I was put on hold for 20 minutes before being transferred to a supervisor. After 10 minutes of explaining again he says he’ll phone me back. I just want my package.,105067,I know how frustrating this can be. Please keep us updated on the phone call back. We are here to help. ^BA,Thu Nov 30 20:37:54 +0000 2017,Thu Nov 30 20:45:33 +0000 2017,@AmazonHelp So far this isn’t going well. After trying to explain to a woman what has happened I was put on hold for 20 minutes before being transferred to a supervisor. After 10 minutes of explaining again he says he’ll phone me back. I just want my package.,@139211 I know how frustrating this can be. Please keep us updated on the phone call back. We are here to help. ^BA,genral_enquiry,order_delayed,order_delayed
105068,Delivery will be attempted again tomorrow. Who knows if attempt number 4 will be successful? Good job these are Christmas presents and not needed imminently.,105069,"I hate to hear about all this, Tom! We'd like to look into this with you. Please give us some details here: https://t.co/un8IKSgs7X and we will be in touch! ^MT",Thu Nov 30 20:47:26 +0000 2017,Thu Nov 30 20:55:00 +0000 2017,@AmazonHelp Delivery will be attempted again tomorrow. Who knows if attempt number 4 will be successful? Good job these are Christmas presents and not needed imminently.,"@139211 I hate to hear about all this, Tom! We'd like to look into this with you. Please give us some details here: https://t.co/un8IKSgs7X and we will be in touch! ^MT",genral_enquiry,order_delayed,order_delayed
105066,"I appreciate @user are busy in the run up to Christmas, but they should perhaps not employ total cretins as delivery men. 3 delivery failures already this week on the same package.",105064,"We'd like to investigate this further. When you have a moment, please give us a call so we can escalate the details to our Logistics team: https://t.co/QxcJQO34S9 ^MB",Thu Nov 30 18:32:27 +0000 2017,Thu Nov 30 18:38:00 +0000 2017,"@115830 I appreciate @115830 are busy in the run up to Christmas, but they should perhaps not employ total cretins as delivery men. 3 delivery failures already this week on the same package.","@139211 We'd like to investigate this further. When you have a moment, please give us a call so we can escalate the details to our Logistics team: https://t.co/QxcJQO34S9 ^MB",genral_enquiry,order_delayed,order_delayed
105074,Normally @Amazon does a great job of packaging shipments.... not today though. Giant box with literally 0 packing materials. Fortunately it doesn’t look like anything was damaged https://t.co/k4KxgxWHzq,105073,Sorry for all the extra space! Please be sure to leave some feedback so we can improve in the future: https://t.co/GL35cBos0V ^BG,Thu Nov 30 18:33:22 +0000 2017,Thu Nov 30 18:37:33 +0000 2017,Normally @115821 does a great job of packaging shipments.... not today though. Giant box with literally 0 packing materials. Fortunately it doesn’t look like anything was damaged https://t.co/k4KxgxWHzq,@139212 Sorry for all the extra space! Please be sure to leave some feedback so we can improve in the future: https://t.co/GL35cBos0V ^BG,genral_enquiry,order_delayed,order_delayed
