customer_tweet_id,customer_text,brand_tweet_id,brand_text,customer_created_at,brand_created_at,raw_customer_text,raw_brand_text,intent,secondary_intent,secondery_intent,gold_intent,gold_secondary_intent,gold_escalation,gold_escalation_reason
227913,I ordered a package to arrive on the 29/09 and it's still out for delivery. This is shocking.,227912,Sorry to hear this. Please contact us directly here: https://t.co/JzP7hlA23B and we can look into this further. ^PK,Thu Oct 05 08:10:02 +0000 2017,Thu Oct 05 08:23:00 +0000 2017,@AmazonHelp I ordered a package to arrive on the 29/09 and it's still out for delivery. This is shocking.,@170340 Sorry to hear this. Please contact us directly here: https://t.co/JzP7hlA23B and we can look into this further. ^PK,order_status_inquiry,Enquiry,Enquiry,order_status_inquiry,Enquiry,AUTO_HANDLE,Routine order_status_inquiry workflow safely addressed via self-service links and standard policies.
230111,"how come I can't get my SNES that I pre-ordered on 8/22, but you sold it on a treasure truck instead...smh #LetDown",230108,What estimated delivery date were you given? What's the latest info here: https://t.co/Y5jpI9gRhE ^RS,Thu Oct 05 09:27:55 +0000 2017,Thu Oct 05 09:32:25 +0000 2017,"@115821 @AmazonHelp how come I can't get my SNES that I pre-ordered on 8/22, but you sold it on a treasure truck instead...smh #LetDown",@170828 What estimated delivery date were you given? What's the latest info here: https://t.co/Y5jpI9gRhE ^RS,order_status_inquiry,Enquiry,Enquiry,order_status_inquiry,Enquiry,AUTO_HANDLE,Routine order_status_inquiry workflow safely addressed via self-service links and standard policies.
182987,Already following up. Agent says 4-5 days. How can it will take 4-5 days to track a wrong delivered package. This is absurd.,182986,"That is unusual, Sukant. Kindly fill in your details here: https://t.co/SafAiK5Fta and we will get back to you soon. ^KS",Mon Sep 25 19:03:37 +0000 2017,Mon Sep 25 20:54:00 +0000 2017,@AmazonHelp Already following up. Agent says 4-5 days. How can it will take 4-5 days to track a wrong delivered package. This is absurd.,"@159037 That is unusual, Sukant. Kindly fill in your details here: https://t.co/SafAiK5Fta and we will get back to you soon. ^KS",order_status_inquiry,customer_service_complaint,customer_service_complaint,order_status_inquiry,customer_service_complaint,AUTO_HANDLE,Routine order_status_inquiry workflow safely addressed via self-service links and standard policies.
320824,Amazon: Your custom craft hand fan is out for delivery and will be with you today! Me: Yasss *literally 8 hours later* Me: W H E R E,320822,"Hi, sorry to hear that you haven't received your item yet. What's the current status of tracking: https://t.co/aaDyEz1VgE? ^JJ",Sat Oct 07 12:34:53 +0000 2017,Sat Oct 07 12:42:00 +0000 2017,"Amazon: Your custom craft hand fan is out for delivery and will be with you today! 
Me: Yasss
*literally 8 hours later*
Me: W H E R E","@131715 Hi, sorry to hear that you haven't received your item yet. What's the current status of tracking: https://t.co/aaDyEz1VgE? ^JJ",order_status_inquiry,Enquiry,Enquiry,order_status_inquiry,Enquiry,AUTO_HANDLE,Routine order_status_inquiry workflow safely addressed via self-service links and standard policies.
243181,Hey @Amazon .... What happened to the shipping calculator on the cart page??,243180,"Which website are you ordering from? .com, .co.uk, .in? -Robert T",Thu Oct 05 14:19:24 +0000 2017,Thu Oct 05 14:28:30 +0000 2017,Hey @115821 .... What happened to the shipping calculator on the cart page??,"@173746 Which website are you ordering from? .com, .co.uk, .in?

-Robert T",order_status_inquiry,Enquiry,Enquiry,order_status_inquiry,Enquiry,AUTO_HANDLE,Routine order_status_inquiry workflow safely addressed via self-service links and standard policies.
281390,"ok, I need to change the shipping address on some shipments, I just realized they're going to the wrong place.",281388,If the order hasn't entered the shipping process then you can edit the address https://t.co/cQ5AQodpK3 ^KM,Fri Oct 06 11:11:16 +0000 2017,Fri Oct 06 11:22:26 +0000 2017,"@AmazonHelp ok, I need to change the shipping address on some shipments, I just realized they're going to the wrong place.","@183043 If the order hasn't entered the shipping process then you can edit the address
https://t.co/cQ5AQodpK3 ^KM",order_status_inquiry,Enquiry,Enquiry,order_status_inquiry,Enquiry,AUTO_HANDLE,Routine order_status_inquiry workflow safely addressed via self-service links and standard policies.
205110,"It just says 'shipped, expected by October 3rd'",205109,Thanks for the info! Who's the carrier set to deliver it? ^GG,Wed Oct 04 23:40:06 +0000 2017,Wed Oct 04 23:44:37 +0000 2017,"@AmazonHelp It just says 'shipped, expected by October 3rd'",@164581 Thanks for the info! Who's the carrier set to deliver it? ^GG,order_status_inquiry,Enquiry,Enquiry,order_status_inquiry,Enquiry,AUTO_HANDLE,Routine order_status_inquiry workflow safely addressed via self-service links and standard policies.
225015,status : Preparing for Dispatch Order# [ORDER_ID] ... #Patheticamazon,225013,"Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ (2/2) ^KN",Thu Oct 05 05:49:47 +0000 2017,Thu Oct 05 06:02:00 +0000 2017,@AmazonHelp @115850 status :  Preparing for Dispatch  Order# 171-0833948-8110754 ... #Patheticamazon,"@169757 Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ (2/2) ^KN",order_status_inquiry,Enquiry,Enquiry,order_status_inquiry,Enquiry,AUTO_HANDLE,Routine order_status_inquiry workflow safely addressed via self-service links and standard policies.
245883,"Check the mail , Amazon is trying to defame me by false allegations , I shall definately prove it and expose Amazon https://t.co/vyCx4FTGfB",245884,"Aloke, as mentioned in the email, please email us the courier's shipping charges receipt and our team will refund it. ^MS",Thu Oct 05 16:34:18 +0000 2017,Thu Oct 05 16:58:06 +0000 2017,"@AmazonHelp Check the mail , Amazon is trying to defame me by false allegations , I shall definately prove it and expose Amazon https://t.co/vyCx4FTGfB","@171909 Aloke, as mentioned in the email, please email us the courier's shipping charges receipt and our team will refund it. ^MS",refund_request,return_request,return_request,refund_request,return_request,AUTO_HANDLE,General billing or refund policy guidance covered by self-service account portal.
47942,For my return amazon has issued refund amount on 29th oct 2017 but this is still not credited into my bank account.,47940,Usually it will take 3-5 business days for the refund to be reflected in your bank account as per the bank's regulations. ^SU,Wed Nov 01 16:45:14 +0000 2017,Wed Nov 01 17:01:00 +0000 2017,@119356 For my return amazon has issued refund amount on 29th oct 2017 but this is still not credited into my bank account.,@126321 Usually it will take 3-5 business days for the refund to be reflected in your bank account as per the bank's regulations. ^SU,refund_request,return_request,return_request,refund_request,return_request,AUTO_HANDLE,General billing or refund policy guidance covered by self-service account portal.
46511,order #[ORDER_ID] why was this order returned? I just want my items not a refund!!!!!!,46510,I'm sorry! We don't have access to order info via Twitter. Please reach out here: https://t.co/JzP7hlA23B and we can help. ^TK,Wed Nov 01 16:52:28 +0000 2017,Wed Nov 01 16:55:41 +0000 2017,@AmazonHelp order #202-2318203-8613961 why was this order returned? I just want my items not a refund!!!!!!,@126326 I'm sorry! We don't have access to order info via Twitter. Please reach out here: https://t.co/JzP7hlA23B and we can help. ^TK,refund_request,return_request,return_request,refund_request,return_request,AUTO_HANDLE,General billing or refund policy guidance covered by self-service account portal.
128772,Please return my money @user had already taken to much time from 14 nov u guys are doing only investigation. @user only cheat the customer. I'll never trust @user .,128773,"I understand how you must be feeling, Dipti. Request you to revert to our email correspondence with further query on this here: https://t.co/NTkrxpsbHJ and we'll be happy to help you further. ^SF",Fri Nov 24 05:07:11 +0000 2017,Fri Nov 24 05:16:56 +0000 2017,@AmazonHelp Please return my money @115850  had already taken to much time from 14 nov u guys are doing only investigation. @115850 only cheat the customer. I'll never trust @115850 .,"@144968 I understand how you must be feeling, Dipti. Request you to revert to our email correspondence with further query on this here: https://t.co/NTkrxpsbHJ and we'll be happy to help you further. ^SF",refund_request,customer_service_complaint,customer_service_complaint,refund_request,customer_service_complaint,AUTO_HANDLE,General billing or refund policy guidance covered by self-service account portal.
179327,"Talked nearly 7-8 times, for my refund. The product was cancelled on 25th. And still i haven't received any refund. Courtesy- @user",179325,We can't access your details over Twitter. Kindly drop them via the secure link we shared. We'll investigate this for you. ^CB,Wed Oct 04 09:53:25 +0000 2017,Wed Oct 04 10:00:51 +0000 2017,"Talked nearly 7-8 times, for my refund. The product was cancelled on 25th. And still i haven't received any refund. 
Courtesy- @115850",@158260 We can't access your details over Twitter. Kindly drop them via the secure link we shared. We'll investigate this for you. ^CB,refund_request,cancellation_request,cancellation_request,refund_request,cancellation_request,AUTO_HANDLE,General billing or refund policy guidance covered by self-service account portal.
180238,now you are having all the details with screenshots of conversation shared with you as told by you return my money comiited on 8t https://t.co/QW79FIzlP4,180237,Kindly revert to the email you've received from us and we'll check this for you. ^HN,Wed Oct 04 11:49:19 +0000 2017,Wed Oct 04 11:58:31 +0000 2017,@AmazonHelp @115851 now you are having all the details with screenshots of conversation shared with you as told by you return my money comiited on 8t https://t.co/QW79FIzlP4,@158410 Kindly revert to the email you've received from us and we'll check this for you. ^HN,refund_request,return_request,return_request,refund_request,return_request,AUTO_HANDLE,General billing or refund policy guidance covered by self-service account portal.
135129,cheated with me plz return my money.. https://t.co/1thz6uovWa,135128,"We've responded to your query here: https://t.co/3jMxfLo4u2 Kindly check. Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^SY",Fri Nov 24 07:32:52 +0000 2017,Fri Nov 24 08:43:31 +0000 2017,@115850 cheated with me plz return my money.. https://t.co/1thz6uovWa,"@144968 We've responded to your query here: https://t.co/3jMxfLo4u2 Kindly check.
Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^SY",refund_request,customer_service_complaint,customer_service_complaint,refund_request,customer_service_complaint,AUTO_HANDLE,General billing or refund policy guidance covered by self-service account portal.
180142,"I did get refund ref numb, but it is not correct! Refund Still not done, amazon.",180140,"That's strange. Please reply to the e-mail sent by our Social Media Escalation team, we'll revert shortly with an update. ^MP",Wed Oct 04 10:45:13 +0000 2017,Wed Oct 04 11:18:00 +0000 2017,"@AmazonHelp I did get refund ref numb,  but it is not correct! Refund Still not done,  amazon.","@158390 That's strange. Please reply to the e-mail sent by our Social Media Escalation team, we'll revert shortly with an update. ^MP",refund_request,return_request,return_request,refund_request,return_request,AUTO_HANDLE,General billing or refund policy guidance covered by self-service account portal.
224406,"I purchased a video from you, and it was not the version I expected at all, and I'm hoping for a refund, unclear how to pursue.",224405,Please get in touch with us here: https://t.co/hApLpMlfHN ^CD,Thu Oct 05 04:30:35 +0000 2017,Thu Oct 05 05:14:57 +0000 2017,"@116618 I purchased a video from you, and it was not the version I expected at all, and I'm hoping for a refund, unclear how to pursue.",@169621 Please get in touch with us here:  https://t.co/hApLpMlfHN ^CD,refund_request,return_request,return_request,refund_request,return_request,AUTO_HANDLE,General billing or refund policy guidance covered by self-service account portal.
74588,Hi. Could you please provide an update. Would be useful if you could let me know by when I can expect a refund of the money for which I received trash.,74590,"Hello Sarath, we have sent a correspondence to your registered email ID. Please check and reply to the same, we will help you. ^AH",Sat Dec 02 08:35:44 +0000 2017,Sat Dec 02 09:02:56 +0000 2017,@AmazonHelp Hi. Could you please provide an update. Would be useful if you could let me know by when I can expect a refund of the money for which I received trash.,"@132443 Hello Sarath, we have sent a correspondence to your registered email ID. Please check and reply to the same, we will help you. ^AH",refund_request,return_request,return_request,refund_request,return_request,AUTO_HANDLE,General billing or refund policy guidance covered by self-service account portal.
99840,I have already done this. But it is worthless. I don't want my refund in Amazon pay. I want the same Brand product to be delivered which i ordered. I'll return the delivered item after getting the correct one.,99842,"I understand your concern regarding the incorrect item you've received. We'd like to check this and assist you better. Write to us here: https://t.co/beaaDm0muc, we'll look into it and get in touch with you soon. ^MO",Fri Dec 01 00:57:26 +0000 2017,Fri Dec 01 01:13:31 +0000 2017,@AmazonHelp I have already done this. But it is worthless. I don't want my refund in Amazon pay. I want the same Brand product to be delivered which i ordered. I'll return the delivered item after getting the correct one.,"@137852 I understand your concern regarding the incorrect item you've received. We'd like to check this and assist you better. Write to us here: https://t.co/beaaDm0muc, we'll look into it and get in touch with you soon. ^MO",refund_request,payment_issue,payment_issue,refund_request,payment_issue,AUTO_HANDLE,General billing or refund policy guidance covered by self-service account portal.
105229,"I would be calling them, but will be getting the refund of the courier charges.. ?? Most importantly I don't wish to go for the courier services myself. My own sister had faced the issue where the local courier office had vanished the product once, had to be given to Myntra.",105230,"To help you with the required information, we need to check what kind of order you have placed for. For this we need to look into your account. If you could reach out to us from the link here: https://t.co/TxK11znixD we will assist you further. ^HR",Fri Dec 01 05:01:59 +0000 2017,Fri Dec 01 05:13:00 +0000 2017,"@AmazonHelp I would be calling them, but will be getting the refund of the courier charges.. ?? Most importantly I don't wish to go for the courier services myself. My own sister had faced the issue where the local courier office had vanished the product once, had to be given to Myntra.","@139239 To help you with the required information, we need to check what kind of order you have placed for. For this we need to look into your account. If you could reach out to us from the link here: https://t.co/TxK11znixD we will assist you further. ^HR",refund_request,payment_issue,payment_issue,refund_request,payment_issue,AUTO_HANDLE,General billing or refund policy guidance covered by self-service account portal.
229102,Should I upload the proof of that??,229101,May I know if you have received an email with refund reference number? ^SH,Wed Oct 04 04:00:37 +0000 2017,Wed Oct 04 05:02:25 +0000 2017,@AmazonHelp Should I upload the proof of that??,@170634 May I know if you have received an email with refund reference number? ^SH,refund_request,return_request,return_request,refund_request,return_request,AUTO_HANDLE,General billing or refund policy guidance covered by self-service account portal.
152085,I have not received any email.... get me my refund for all orders placed on 15th Oct.. all of them were cancelled and I need a refund of 3296..... get me my money @user,152087,You might have received an email from social media team here: https://t.co/8DAc10S7ww . Please reply on the same for further assistance. ^MK,Fri Nov 24 19:12:08 +0000 2017,Fri Nov 24 19:24:00 +0000 2017,@AmazonHelp I have not received any email.... get me my refund for all orders placed on 15th Oct.. all of them were cancelled and I need a refund of 3296..... get me my money @115851,@150754 You might have received an email from social media team here: https://t.co/8DAc10S7ww . Please reply on the same for further assistance. ^MK,refund_request,cancellation_request,cancellation_request,refund_request,cancellation_request,AUTO_HANDLE,General billing or refund policy guidance covered by self-service account portal.
133833,"Order # [ORDER_ID], product pickup for refund yesterday but still refund not initiated. Kindly assist",133832,"I understand your concern regarding the refund, Anil. We'd like to help you with this. Kindly contact us here: https://t.co/vlvfJr4nN9 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^SY",Fri Nov 24 07:29:33 +0000 2017,Fri Nov 24 08:26:31 +0000 2017,"@115850 Order # 408-5138278-8575536, product pickup for refund yesterday but still refund not initiated. Kindly assist","@146158 I understand your concern regarding the refund, Anil. We'd like to help you with this. Kindly contact us here: https://t.co/vlvfJr4nN9
Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^SY",refund_request,return_request,return_request,refund_request,return_request,AUTO_HANDLE,General billing or refund policy guidance covered by self-service account portal.
73594,Can you please update the status? When i will be getting my money back?,73596,"Usually, the refund is initiated as soon as the product reaches the warehouse. This might take 5 to 10 days. You'll be notified once the refund is processed. Kindly wait till then. ^AU",Sat Dec 02 10:14:26 +0000 2017,Sat Dec 02 10:40:26 +0000 2017,@AmazonHelp Can you please update the status? When i will be getting my money back?,"@132457 Usually, the refund is initiated as soon as the product reaches the warehouse. This might take 5 to 10 days. You'll be notified once the refund is processed. Kindly wait till then. ^AU",refund_request,return_request,return_request,refund_request,return_request,AUTO_HANDLE,General billing or refund policy guidance covered by self-service account portal.
166544,"At the 02 now, was told to pick up tickets from the box office but the tickets have been used by someone else!?",166543,"Hi! That's interesting, to pick up tickets, you have to present the confirmation e-mail that's sent when the tickets were purchased. Does anyone have access to your e-mail account? Here is some information about tickets: https://t.co/F9Ku3zx9Zv Let us know! ^DA",Fri Nov 24 20:04:56 +0000 2017,Fri Nov 24 20:14:33 +0000 2017,"@120474 At the 02 now, was told to pick up tickets from the box office but the tickets have been used by someone else!?","@154684 Hi! That's interesting, to pick up tickets, you have to present the confirmation e-mail that's sent when the tickets were purchased. Does anyone have access to your e-mail account? Here is some information about tickets: https://t.co/F9Ku3zx9Zv Let us know! ^DA",return_request,refund_request,refund_request,return_request,refund_request,AUTO_HANDLE,Routine return_request workflow safely addressed via self-service links and standard policies.
86247,"I ordered some replacement earring backs from @Amazon and this is the box they arrived in. The item is in the top left, in case you can't see it amid all the packaging https://t.co/FEY2OgPs0c",86246,"Hello, please submit the packaging feedback form here: https://t.co/fxgZ6hTrFA ^CR",Thu Nov 30 14:01:23 +0000 2017,Thu Nov 30 14:06:37 +0000 2017,"I ordered some replacement earring backs from @115821 and this is the box they arrived in. The item is in the top left, in case you can't see it amid all the packaging https://t.co/FEY2OgPs0c","@134828 Hello, please submit the packaging feedback form here: https://t.co/fxgZ6hTrFA ^CR",return_request,refund_request,refund_request,return_request,refund_request,AUTO_HANDLE,Routine return_request workflow safely addressed via self-service links and standard policies.
105227,"I'm afraid too, because as referred earlier I won't be here .... For a month, would be returning to Ranchi around in January",105228,"I get your concern regarding the return pick up, Rahul. We'd like to have this checked. May I know if you've reached out to our support team through the link provided earlier? ^EM",Fri Dec 01 04:42:55 +0000 2017,Fri Dec 01 04:54:01 +0000 2017,"@AmazonHelp I'm afraid too, because as referred earlier I won't be here .... For a month, would be returning to Ranchi around in January","@139239 I get your concern regarding the return pick up, Rahul. We'd like to have this checked. May I know if you've reached out to our support team through the link provided earlier? ^EM",return_request,refund_request,refund_request,return_request,refund_request,AUTO_HANDLE,Routine return_request workflow safely addressed via self-service links and standard policies.
180352,Again I have got a msg that my pickup has been cancelled coz I have told them to cancel this is ridiculous,180351,Please share your details in the link given earlier and we'll investigate this issue. Appreciate your understanding. ^ZH,Tue Oct 03 08:54:01 +0000 2017,Tue Oct 03 09:22:52 +0000 2017,@AmazonHelp Again I have got a msg that my pickup has been cancelled coz I have told them to cancel this is ridiculous,@158418 Please share your details in the link given earlier and we'll investigate this issue. Appreciate your understanding. ^ZH,return_request,cancellation_request,cancellation_request,return_request,cancellation_request,AUTO_HANDLE,Routine return_request workflow safely addressed via self-service links and standard policies.
45535,my order is missing two pieces of the value pack. I don't want to return what I received but can I get those pieces?,45534,I'm so sorry your order is missing two pieces! The available refund/replace options can be found here: https://t.co/2e4srIbpQk ^WJ,Wed Nov 01 16:26:28 +0000 2017,Wed Nov 01 16:31:40 +0000 2017,@AmazonHelp my order is missing two pieces of the value pack. I don't want to return what I received but can I get those pieces?,@126079 I'm so sorry your order is missing two pieces! The available refund/replace options can be found here: https://t.co/2e4srIbpQk ^WJ,return_request,refund_request,refund_request,return_request,refund_request,AUTO_HANDLE,Routine return_request workflow safely addressed via self-service links and standard policies.
252856,we had our parcel picked up today but haven't received any confirmation? When will we?,252853,"If the carrier has scanned the return label, Suzy, you will see the progress here: https://t.co/aaDyEz1VgE Keep us posted1 ^FR",Thu Oct 05 17:26:35 +0000 2017,Thu Oct 05 17:30:37 +0000 2017,@115830 we had our parcel picked up today but haven't received any confirmation? When will we?,"@159139 If the carrier has scanned the return label, Suzy, you will see the progress here: https://t.co/aaDyEz1VgE Keep us posted1 ^FR",return_request,refund_request,refund_request,return_request,refund_request,AUTO_HANDLE,Routine return_request workflow safely addressed via self-service links and standard policies.
15686,Order no - [ORDER_ID] Return reference - [PHONE] Article name - puma shoes,15684,"number. Also, please don't provide order details, we consider it to be personal info. Our page is visible to the public.(2/2)^SF",Wed Nov 01 02:56:50 +0000 2017,Wed Nov 01 03:19:34 +0000 2017,"@AmazonHelp Order no - 403-7559101-5645129 
Return reference - 710398288491
Article name - puma shoes","@119451 number. Also, please don't provide order details, we consider it to be personal info. Our page is visible to the public.(2/2)^SF",return_request,refund_request,refund_request,return_request,refund_request,AUTO_HANDLE,Routine return_request workflow safely addressed via self-service links and standard policies.
301076,"Rather than resolving issues, it seems like your reps would rather send people replacement shipments than correct issues with your processes",301079,"This isn't the experience we want you to have. Are you waiting on a late package, or did you receive a damaged item? ^BH",Fri Oct 06 20:54:51 +0000 2017,Fri Oct 06 20:59:29 +0000 2017,"@AmazonHelp Rather than resolving issues, it seems like your reps would rather send people replacement shipments than correct issues with your processes","@187804 This isn't the experience we want you to have. Are you waiting on a late package, or did you receive a damaged item? ^BH",return_request,damaged_item,damaged_item,return_request,damaged_item,AUTO_HANDLE,Routine return_request workflow safely addressed via self-service links and standard policies.
319118,"orderd LGq6 in exchange scheme,rejected my fon,customer care advised me to change the scratch screen then replace it,",319117,"according to the pincodes and seller. Hence, if the model isn't available you will not be able to avail the exchange. 3/3 ^GK",Sat Oct 07 09:14:33 +0000 2017,Sat Oct 07 11:11:00 +0000 2017,"@115850 orderd LGq6 in exchange scheme,rejected my fon,customer care advised me to change the scratch screen then replace it,","@192053 according to the pincodes and seller. Hence, if the model isn't available you will not be able to avail the exchange. 3/3 ^GK",return_request,refund_request,refund_request,return_request,refund_request,AUTO_HANDLE,Routine return_request workflow safely addressed via self-service links and standard policies.
30527,How can the pick up be rescheduled again even before the pick up slot ? It was from 1-4 today and already have a SMS that it’s rescheduled,30530,"In order to better assist you on this, please share your details here: https://t.co/GIJyeYqKE0. We'll contact you soon. ^PS",Thu Nov 02 06:20:55 +0000 2017,Thu Nov 02 06:29:49 +0000 2017,@AmazonHelp How can the pick up be rescheduled again even before the pick up slot ? It was from 1-4 today and already have a SMS that it’s rescheduled,"@122720 In order to better assist you on this, please share your details here: https://t.co/GIJyeYqKE0. We'll contact you soon. ^PS",return_request,refund_request,refund_request,return_request,refund_request,AUTO_HANDLE,Routine return_request workflow safely addressed via self-service links and standard policies.
67504,I did report the latest delivery and it seems like it happens a lot as there is a feature for this to complain in place. I also did for the previous delivery and because the box was open then I returned the item.,67505,"Thank you for reporting these delivery issues. Concerning this present delivery, what were the options that were given to you? We want to assist you in getting your package. ^DJ",Thu Nov 30 11:15:14 +0000 2017,Thu Nov 30 11:21:32 +0000 2017,@AmazonHelp I did report the latest delivery and it seems like it happens a lot as there is a feature for this to complain in place. I also did for the previous delivery and because the box was open then I returned the item.,"@131416 Thank you for reporting these delivery issues. Concerning this present delivery, what were the options that were given to you? We want to assist you in getting your package. ^DJ",return_request,refund_request,refund_request,return_request,refund_request,AUTO_HANDLE,Routine return_request workflow safely addressed via self-service links and standard policies.
320612,I tried the support but it only plays IVR. My query is I have not received the book and not that I have to return it. Pls ask a human 2 call,320614,I understand your concern. Please reach us via chat/email using the link provided above. ^HD,Sat Oct 07 13:37:54 +0000 2017,Sat Oct 07 16:05:44 +0000 2017,@AmazonHelp I tried the support but it only plays IVR. My query is I have not received the book and not that I have to return it. Pls ask a human 2 call,@192391 I understand your concern. Please reach us via chat/email using the link provided above. ^HD,return_request,refund_request,refund_request,return_request,refund_request,AUTO_HANDLE,Routine return_request workflow safely addressed via self-service links and standard policies.
99782,"No one knows how to order a return prepaid UPS label, no one knows it is a return of a replacement item, there is a language/accent barrier.",99783,"I understand you've had to contact us repeatedly to have this addressed, and I'm sorry for the frustration this has caused. I'd like a member of our team to make sure the appropriate action is taken. Please provide us with your details here: https://t.co/0N318fw45P ^NS",Fri Dec 01 01:27:44 +0000 2017,Fri Dec 01 01:40:32 +0000 2017,"@AmazonHelp No one knows how to order a return prepaid UPS label, no one knows it is a return of a replacement item, there is a language/accent barrier.","@137845 I understand you've had to contact us repeatedly to have this addressed, and I'm sorry for the frustration this has caused. I'd like a member of our team to make sure the appropriate action is taken. Please provide us with your details here: https://t.co/0N318fw45P ^NS",return_request,refund_request,refund_request,return_request,refund_request,AUTO_HANDLE,Routine return_request workflow safely addressed via self-service links and standard policies.
73457,This is what it saying. I just want to replace it. https://t.co/XfheBCVuuy,73455,"As per the screenshot, the item in picture isn't eligible for return. You can refer to our return policies here : https://t.co/ZcbVGCSREK. Appreciate your understanding here. ^CB",Thu Nov 30 10:35:39 +0000 2017,Thu Nov 30 10:53:29 +0000 2017,@AmazonHelp This is what it saying. I just want to replace it. https://t.co/XfheBCVuuy,"@132428 As per the screenshot, the item in picture isn't eligible for return. You can refer to our return policies here : https://t.co/ZcbVGCSREK. Appreciate your understanding here. ^CB",return_request,refund_request,refund_request,return_request,refund_request,AUTO_HANDLE,Routine return_request workflow safely addressed via self-service links and standard policies.
179335,"""Contact us"" webpage has only online options..Not helping as I have actioned return..Would appreciate someone calling to clear my queries..",179336,My apologies for the confusion. You may choose any close enough reason and proceed or you may just skip the reason. ^HA,Wed Oct 04 10:44:29 +0000 2017,Wed Oct 04 10:58:56 +0000 2017,"@AmazonHelp ""Contact us"" webpage has only online options..Not helping as I have actioned return..Would appreciate someone calling to clear my queries..",@158261 My apologies for the confusion. You may choose any close enough reason and proceed or you may just skip the reason. ^HA,return_request,refund_request,refund_request,return_request,refund_request,AUTO_HANDLE,Routine return_request workflow safely addressed via self-service links and standard policies.
91300,There's really no good way to report that an item was missing. It asks if I want to return an item but there is no item to return.,91299,After following the prompts you will see an option to contact us. Please reach out to us by phone so we can go over your options. ^CO,Thu Nov 30 15:18:31 +0000 2017,Thu Nov 30 15:24:00 +0000 2017,@AmazonHelp There's really no good way to report that an item was missing. It asks if I want to return an item but there is no item to return.,@135800 After following the prompts you will see an option to contact us. Please reach out to us by phone so we can go over your options. ^CO,return_request,refund_request,refund_request,return_request,refund_request,AUTO_HANDLE,Routine return_request workflow safely addressed via self-service links and standard policies.
177318,"This is the second time I’ve ordered something from @AmazonHelp that was shipped with @user that said it’s been delivered, but ain’t where it said it was left.",177317,I am sorry to hear about the repeat issue. Were you able to locate the package or is it still missing at this time? ^CH,Sat Nov 25 00:49:26 +0000 2017,Sat Nov 25 01:02:00 +0000 2017,"This is the second time I’ve ordered something from @AmazonHelp that was shipped with @118706 that said it’s been delivered, but ain’t where it said it was left.",@157750 I am sorry to hear about the repeat issue. Were you able to locate the package or is it still missing at this time? ^CH,wrong_item_received,order_status_inquiry,order_status_inquiry,wrong_item_received,order_status_inquiry,AUTO_HANDLE,Standard wrong/damaged item eligible for automated Online Return Center self-service replacement.
49147,Ordered #oneplus5 on 21oct wid #amazonprime 1day delivery. Not received yet. #frustrating #CustomerExperience https://t.co/TyH8blX6qk,49148,I apologize for the delay in delivery. Kindly report this to our support team here: https://t.co/rS49hgaADF ^VH,Wed Oct 25 07:04:57 +0000 2017,Wed Oct 25 07:20:34 +0000 2017,@115850 @AmazonHelp Ordered #oneplus5 on 21oct wid #amazonprime 1day delivery. Not received yet. #frustrating #CustomerExperience https://t.co/TyH8blX6qk,@126980 I apologize for the delay in delivery. Kindly report this to our support team here:  https://t.co/rS49hgaADF ^VH,wrong_item_received,order_delayed,order_delayed,wrong_item_received,order_delayed,AUTO_HANDLE,Standard wrong/damaged item eligible for automated Online Return Center self-service replacement.
73532,No i ordered one item and it says it has been delivered. Part of the item is missing. This was a gift for someone tomorrow so I needed to receive it by today,73534,"Thanks for the additional information! We'd like to take a look into this with you! When you get a moment, please contact us via chat or phone: https://t.co/JzP7hlA23B ^SW",Thu Nov 30 12:23:05 +0000 2017,Thu Nov 30 12:28:32 +0000 2017,@AmazonHelp No i ordered one item and it says it has been delivered. Part of the item is missing. This was a gift for someone tomorrow so I needed to receive it by today,"@132441 Thanks for the additional information! We'd like to take a look into this with you! When you get a moment, please contact us via chat or phone: https://t.co/JzP7hlA23B ^SW",wrong_item_received,return_request,return_request,wrong_item_received,return_request,AUTO_HANDLE,Standard wrong/damaged item eligible for automated Online Return Center self-service replacement.
270899,I ordered a 6x8 cheese grater and I GOT THIS? https://t.co/owABnBTyzQ,270898,Oh no! I'm sorry it's so much smaller than expected. You can find return options here: https://t.co/RnsTrmvlBG ^JN,Fri Oct 06 02:01:57 +0000 2017,Fri Oct 06 02:19:35 +0000 2017,@115821 I ordered a 6x8 cheese grater and I GOT THIS? https://t.co/owABnBTyzQ,@180627 Oh no! I'm sorry it's so much smaller than expected. You can find return options here: https://t.co/RnsTrmvlBG ^JN,wrong_item_received,return_request,return_request,wrong_item_received,return_request,AUTO_HANDLE,Standard wrong/damaged item eligible for automated Online Return Center self-service replacement.
